loan_id,age,gender,annual_income,loan_amount,term_months,purpose,credit_score,employment_length,home_ownership,previous_defaults,dti,installment,default
8488,27,Female,60832.0,16481.0,60,car,570.0,5-10,OTHER,0,12.35,274.68,0
8489,29,Male,47160.0,22803.0,60,car,757.0,3-5,MORTGAGE,0,26.43,380.05,1
8490,21,Male,73115.0,19877.0,36,debt_consolidation,651.0,10+,RENT,1,20.21,552.14,1
8491,46,Female,79460.0,8128.0,60,debt_consolidation,631.0,10+,OTHER,0,12.38,135.47,0
8492,58,Female,58979.0,23281.0,24,debt_consolidation,609.0,5-10,MORTGAGE,0,21.28,970.04,0
8493,58,Female,33181.0,9035.0,24,debt_consolidation,651.0,3-5,RENT,1,13.99,376.46,0
8494,74,Male,65580.0,7734.0,36,debt_consolidation,704.0,<1,OTHER,0,24.5,214.83,0
8495,64,Male,76335.0,11986.0,36,car,622.0,3-5,RENT,0,27.02,332.94,1
8496,42,Male,70422.0,5658.0,36,home_improvement,692.0,<1,MORTGAGE,0,10.47,157.17,1
8497,64,Female,8000.0,19510.0,36,other,717.0,10+,MORTGAGE,1,17.47,541.94,0
8498,30,Male,12297.0,33771.0,36,debt_consolidation,673.0,5-10,RENT,0,20.56,938.08,0
8499,26,Female,81504.0,5064.0,24,education,598.0,5-10,RENT,0,22.21,211.0,1
8500,37,Male,48831.0,27374.0,12,debt_consolidation,720.0,1-3,RENT,0,15.08,2281.17,0
8501,71,Male,126737.0,9611.0,60,education,718.0,5-10,OWN,0,19.26,160.18,1
8502,70,Female,100235.0,9657.0,60,other,756.0,1-3,MORTGAGE,0,27.69,160.95,0
8503,58,Female,21956.0,4726.0,60,car,702.0,3-5,RENT,0,10.79,78.77,0
8504,44,Male,90795.0,18087.0,24,small_business,618.0,3-5,MORTGAGE,0,9.21,753.62,1
8505,71,Female,108017.0,3087.0,36,other,685.0,1-3,RENT,0,21.03,85.75,0
8506,30,Male,46642.0,10734.0,60,debt_consolidation,687.0,3-5,RENT,0,17.93,178.9,0
8507,28,Male,57415.0,24980.0,60,debt_consolidation,576.0,5-10,MORTGAGE,1,15.68,416.33,0
8508,41,Female,43559.0,29073.0,60,car,544.0,1-3,RENT,0,11.36,484.55,1
8509,26,Female,26320.0,6448.0,36,debt_consolidation,722.0,3-5,MORTGAGE,0,18.92,179.11,0
8510,41,Female,107309.0,12262.0,24,car,663.0,3-5,RENT,1,13.36,510.92,1
8511,59,Female,8000.0,13723.0,36,car,638.0,5-10,RENT,0,18.88,381.19,0
8512,44,Female,39763.0,1756.0,36,car,736.0,5-10,OWN,0,38.0,48.78,0
8513,53,Female,47326.0,9835.0,60,debt_consolidation,760.0,5-10,MORTGAGE,0,17.24,163.92,0
8514,38,Male,64716.0,9290.0,24,debt_consolidation,620.0,10+,MORTGAGE,0,16.1,387.08,0
8515,48,Female,22809.0,19398.0,24,other,812.0,3-5,OTHER,0,13.33,808.25,0
8516,72,Female,100648.0,17208.0,24,home_improvement,588.0,1-3,RENT,0,0.0,717.0,0
8517,52,Male,8000.0,16115.0,24,debt_consolidation,702.0,<1,RENT,1,27.61,671.46,0
8518,32,Male,8000.0,13100.0,36,small_business,657.0,1-3,OTHER,0,12.91,363.89,1
8519,68,Male,61742.0,26803.0,60,other,769.0,3-5,RENT,0,28.63,446.72,0
8520,62,Female,21391.0,14804.0,24,home_improvement,695.0,5-10,RENT,1,22.04,616.83,1
8521,47,Male,66233.0,23942.0,24,debt_consolidation,641.0,10+,OWN,1,36.26,997.58,1
8522,30,Female,37797.0,20307.0,24,car,798.0,5-10,RENT,0,22.0,846.12,0
8523,66,Male,84222.0,16375.0,36,other,651.0,3-5,MORTGAGE,0,7.85,454.86,0
8524,72,Male,32164.0,23004.0,36,other,692.0,10+,MORTGAGE,1,0.1,639.0,0
8525,62,Female,103337.0,12227.0,36,education,550.0,1-3,MORTGAGE,0,18.96,339.64,1
8526,52,Female,78882.0,6949.0,24,debt_consolidation,551.0,3-5,MORTGAGE,0,15.17,289.54,0
8527,62,Male,37257.0,14734.0,60,debt_consolidation,612.0,1-3,RENT,0,15.91,245.57,1
8528,46,Male,78727.0,28522.0,36,debt_consolidation,666.0,10+,MORTGAGE,0,11.67,792.28,0
8529,45,Female,64380.0,16926.0,36,small_business,792.0,1-3,RENT,0,31.96,470.17,1
8530,31,Female,83565.0,10460.0,60,debt_consolidation,674.0,10+,RENT,0,16.35,174.33,0
8531,43,Female,77983.0,7700.0,60,home_improvement,749.0,5-10,MORTGAGE,0,23.83,128.33,0
8532,54,Female,70779.0,1303.0,60,home_improvement,642.0,3-5,RENT,0,25.08,21.72,0
8533,72,Male,61940.0,7620.0,24,debt_consolidation,792.0,3-5,MORTGAGE,1,18.45,317.5,0
8534,60,Male,87134.0,17704.0,60,debt_consolidation,723.0,3-5,OTHER,1,20.03,295.07,1
8535,43,Male,95118.0,12863.0,36,debt_consolidation,677.0,5-10,MORTGAGE,0,11.92,357.31,1
8536,49,Male,64097.0,17000.0,24,car,747.0,3-5,MORTGAGE,0,14.87,708.33,0
8537,51,Male,78184.0,6791.0,60,small_business,674.0,10+,MORTGAGE,0,20.11,113.18,1
8538,27,Male,88118.0,24240.0,24,car,686.0,1-3,OTHER,0,11.86,1010.0,0
8539,60,Female,108208.0,21772.0,60,other,720.0,1-3,RENT,0,26.19,362.87,0
8540,53,Male,102964.0,9940.0,12,car,714.0,5-10,RENT,1,14.28,828.33,1
8541,41,Female,90896.0,2295.0,36,debt_consolidation,582.0,5-10,MORTGAGE,1,22.31,63.75,0
8542,22,Female,47576.0,17252.0,12,home_improvement,682.0,3-5,OWN,1,28.59,1437.67,0
8543,38,Female,20614.0,1000.0,60,education,746.0,10+,MORTGAGE,0,10.29,16.67,1
8544,67,Female,76779.0,3163.0,12,debt_consolidation,691.0,10+,RENT,0,17.32,263.58,0
8545,53,Female,76552.0,11368.0,36,small_business,699.0,3-5,MORTGAGE,0,6.75,315.78,0
8546,57,Male,48092.0,7066.0,36,education,740.0,5-10,MORTGAGE,0,18.55,196.28,0
8547,54,Male,19973.0,26654.0,60,other,724.0,1-3,MORTGAGE,0,13.72,444.23,0
8548,40,Male,109674.0,12035.0,60,home_improvement,611.0,3-5,MORTGAGE,0,17.5,200.58,1
8549,55,Male,72768.0,19387.0,12,debt_consolidation,585.0,<1,MORTGAGE,0,33.86,1615.58,0
8550,71,Female,23753.0,1000.0,24,home_improvement,785.0,3-5,RENT,0,13.56,41.67,0
8551,70,Female,56191.0,1000.0,24,other,655.0,10+,RENT,1,26.94,41.67,1
8552,74,Female,19689.0,8917.0,60,other,643.0,5-10,MORTGAGE,0,13.74,148.62,0
8553,38,Male,80454.0,16921.0,60,debt_consolidation,672.0,5-10,RENT,0,28.31,282.02,0
8554,66,Female,115502.0,3566.0,60,debt_consolidation,775.0,5-10,MORTGAGE,1,16.05,59.43,1
8555,44,Male,54419.0,18265.0,36,home_improvement,677.0,10+,MORTGAGE,0,24.86,507.36,0
8556,28,Female,57225.0,27135.0,60,debt_consolidation,674.0,<1,RENT,0,11.85,452.25,1
8557,50,Male,51711.0,7902.0,12,small_business,640.0,10+,RENT,0,21.36,658.5,0
8558,64,Male,53268.0,14897.0,24,debt_consolidation,607.0,5-10,RENT,1,20.85,620.71,0
8559,73,Male,36722.0,12533.0,36,debt_consolidation,551.0,5-10,RENT,1,22.38,348.14,0
8560,30,Female,101461.0,11185.0,36,debt_consolidation,682.0,3-5,RENT,0,22.79,310.69,1
8561,43,Male,65851.0,17865.0,36,debt_consolidation,606.0,3-5,MORTGAGE,1,12.37,496.25,0
8562,72,Male,61901.0,15079.0,36,debt_consolidation,649.0,1-3,RENT,1,20.65,418.86,1
8563,69,Female,53218.0,13358.0,24,car,646.0,3-5,MORTGAGE,1,7.25,556.58,0
8564,31,Female,21813.0,16273.0,24,car,712.0,10+,RENT,0,12.56,678.04,1
8565,22,Male,88151.0,22765.0,24,debt_consolidation,481.0,1-3,MORTGAGE,0,24.51,948.54,0
8566,46,Female,102689.0,20434.0,36,debt_consolidation,792.0,5-10,OTHER,0,16.95,567.61,0
8567,56,Male,8000.0,1000.0,60,debt_consolidation,698.0,1-3,MORTGAGE,0,12.07,16.67,0
8568,53,Male,81283.0,7027.0,36,education,711.0,1-3,MORTGAGE,0,19.62,195.19,1
8569,67,Male,85874.0,20259.0,60,debt_consolidation,607.0,1-3,MORTGAGE,0,24.36,337.65,1
8570,33,Male,98526.0,38234.0,12,debt_consolidation,666.0,5-10,OWN,0,14.36,3186.17,1
8571,60,Male,96164.0,9106.0,24,home_improvement,708.0,10+,RENT,0,14.0,379.42,0
8572,45,Female,139074.0,1515.0,12,other,727.0,1-3,MORTGAGE,0,21.07,126.25,0
8573,24,Male,72008.0,35505.0,36,debt_consolidation,725.0,1-3,MORTGAGE,0,20.29,986.25,0
8574,62,Female,89780.0,26401.0,12,debt_consolidation,699.0,5-10,MORTGAGE,0,10.61,2200.08,1
8575,39,Female,60373.0,25810.0,60,home_improvement,651.0,3-5,RENT,0,2.5,430.17,0
8576,38,Male,35915.0,15992.0,12,small_business,584.0,5-10,MORTGAGE,0,25.69,1332.67,0
8577,57,Male,81248.0,14543.0,36,car,663.0,1-3,MORTGAGE,0,16.43,403.97,0
8578,50,Female,89814.0,13718.0,36,home_improvement,813.0,3-5,MORTGAGE,0,16.84,381.06,0
8579,39,Female,70254.0,21847.0,24,debt_consolidation,585.0,3-5,MORTGAGE,0,20.87,910.29,0
8580,43,Female,10193.0,26270.0,36,debt_consolidation,569.0,3-5,OWN,1,13.4,729.72,0
8581,74,Female,16531.0,16468.0,24,other,819.0,1-3,OTHER,1,19.12,686.17,0
8582,36,Male,83019.0,21975.0,24,debt_consolidation,684.0,1-3,RENT,0,25.26,915.62,0
8583,21,Female,49028.0,27528.0,60,car,570.0,5-10,OWN,0,19.51,458.8,0
8584,32,Male,70683.0,23445.0,36,other,684.0,5-10,RENT,0,18.47,651.25,0
8585,44,Female,74481.0,20243.0,12,home_improvement,659.0,1-3,RENT,0,11.03,1686.92,0
8586,54,Female,56567.0,8504.0,36,home_improvement,792.0,5-10,RENT,0,17.5,236.22,0
8587,73,Male,52317.0,9145.0,24,debt_consolidation,781.0,10+,MORTGAGE,0,12.54,381.04,0
8588,28,Male,56092.0,1000.0,60,other,707.0,3-5,MORTGAGE,0,6.41,16.67,0
8589,38,Female,77745.0,18471.0,60,debt_consolidation,726.0,3-5,OWN,0,12.24,307.85,0
8590,68,Male,74400.0,16019.0,36,home_improvement,668.0,3-5,RENT,0,21.23,444.97,0
8591,25,Male,36031.0,26455.0,12,debt_consolidation,812.0,10+,MORTGAGE,0,13.47,2204.58,1
8592,46,Female,59555.0,19110.0,60,debt_consolidation,687.0,3-5,OTHER,0,19.03,318.5,1
8593,50,Female,28179.0,12085.0,12,other,631.0,1-3,RENT,0,10.71,1007.08,1
8594,74,Male,75431.0,10637.0,36,car,772.0,5-10,RENT,0,17.04,295.47,0
8595,33,Female,46034.0,18109.0,36,debt_consolidation,699.0,10+,RENT,0,0.0,503.03,0
8596,39,Female,81593.0,17272.0,36,other,669.0,5-10,OTHER,0,17.56,479.78,0
8597,49,Female,52787.0,31407.0,60,education,632.0,1-3,MORTGAGE,0,27.46,523.45,0
8598,23,Female,94320.0,14022.0,60,other,657.0,3-5,MORTGAGE,0,14.35,233.7,0
8599,46,Female,99992.0,19379.0,12,small_business,772.0,10+,RENT,0,3.89,1614.92,0
8600,60,Female,73326.0,29713.0,36,small_business,679.0,3-5,RENT,2,19.0,825.36,0
8601,32,Male,48983.0,13682.0,12,car,676.0,10+,OWN,1,18.72,1140.17,0
8602,22,Female,31881.0,12025.0,60,home_improvement,553.0,3-5,RENT,0,28.91,200.42,1
8603,31,Male,88849.0,2995.0,60,debt_consolidation,667.0,10+,MORTGAGE,0,17.96,49.92,1
8604,64,Male,58014.0,11757.0,24,home_improvement,676.0,3-5,MORTGAGE,0,21.58,489.88,1
8605,48,Male,61445.0,18401.0,60,debt_consolidation,703.0,10+,RENT,0,6.38,306.68,0
8606,38,Female,48348.0,27367.0,36,small_business,652.0,3-5,MORTGAGE,0,38.72,760.19,0
8607,33,Female,18516.0,2631.0,36,other,710.0,3-5,MORTGAGE,0,14.44,73.08,0
8608,57,Female,92234.0,6922.0,36,car,728.0,3-5,RENT,0,20.37,192.28,0
8609,42,Male,57459.0,1000.0,12,other,632.0,<1,MORTGAGE,1,19.41,83.33,1
8610,32,Male,8000.0,31224.0,36,debt_consolidation,806.0,1-3,MORTGAGE,0,27.51,867.33,0
8611,22,Male,55859.0,16450.0,24,education,616.0,10+,RENT,1,12.99,685.42,1
8612,57,Female,19359.0,11100.0,36,other,559.0,1-3,MORTGAGE,0,26.16,308.33,0
8613,27,Male,77711.0,1000.0,36,education,720.0,5-10,RENT,0,22.95,27.78,0
8614,46,Male,73590.0,14982.0,24,car,689.0,1-3,OWN,1,23.7,624.25,0
8615,46,Male,105248.0,11364.0,24,other,721.0,3-5,OTHER,0,10.89,473.5,0
8616,44,Female,15702.0,1000.0,36,other,649.0,5-10,MORTGAGE,0,23.1,27.78,1
8617,32,Female,103116.0,12410.0,36,education,766.0,3-5,RENT,1,15.55,344.72,0
8618,36,Female,75580.0,26027.0,60,home_improvement,736.0,5-10,OWN,0,9.13,433.78,1
8619,43,Male,18993.0,12657.0,24,education,850.0,3-5,RENT,0,15.29,527.38,0
8620,60,Male,114811.0,25589.0,36,debt_consolidation,652.0,5-10,RENT,0,27.85,710.81,1
8621,29,Male,56266.0,29011.0,24,debt_consolidation,659.0,1-3,OWN,0,19.51,1208.79,1
8622,52,Male,24263.0,12584.0,24,debt_consolidation,628.0,5-10,MORTGAGE,0,28.14,524.33,1
8623,35,Male,91187.0,14196.0,36,debt_consolidation,615.0,3-5,RENT,0,32.53,394.33,1
8624,57,Male,27333.0,19513.0,36,car,699.0,3-5,RENT,0,16.21,542.03,1
8625,33,Male,94687.0,24204.0,24,car,596.0,1-3,MORTGAGE,0,22.73,1008.5,1
8626,25,Male,54241.0,27802.0,36,other,588.0,1-3,MORTGAGE,0,14.1,772.28,1
8627,31,Male,49523.0,28667.0,36,car,691.0,10+,RENT,1,13.91,796.31,0
8628,30,Female,20951.0,8398.0,36,small_business,774.0,10+,RENT,0,17.92,233.28,0
8629,72,Female,28692.0,28092.0,36,car,558.0,3-5,RENT,0,18.92,780.33,1
8630,33,Female,64814.0,19631.0,12,car,710.0,5-10,MORTGAGE,0,21.57,1635.92,0
8631,61,Male,10824.0,10303.0,36,debt_consolidation,645.0,10+,RENT,0,24.78,286.19,1
8632,73,Male,80677.0,4702.0,60,other,548.0,1-3,OWN,1,16.3,78.37,0
8633,66,Female,44256.0,7814.0,24,car,641.0,10+,RENT,0,21.28,325.58,0
8634,70,Male,48108.0,18279.0,60,car,748.0,10+,RENT,0,5.0,304.65,0
8635,35,Female,77495.0,10578.0,36,education,729.0,5-10,RENT,0,13.39,293.83,0
8636,62,Female,53878.0,18262.0,24,home_improvement,552.0,10+,RENT,0,24.25,760.92,0
8637,27,Female,96917.0,4857.0,24,debt_consolidation,681.0,3-5,MORTGAGE,1,23.67,202.38,0
8638,60,Female,8000.0,8216.0,24,debt_consolidation,767.0,10+,RENT,1,5.0,342.33,0
8639,48,Female,84014.0,14191.0,60,education,788.0,10+,RENT,0,18.5,236.52,0
8640,52,Female,60723.0,13451.0,24,small_business,669.0,1-3,MORTGAGE,0,17.18,560.46,0
8641,55,Male,40264.0,3507.0,36,debt_consolidation,658.0,1-3,RENT,0,19.48,97.42,1
8642,35,Male,88470.0,9339.0,36,debt_consolidation,717.0,1-3,OTHER,1,17.38,259.42,0
8643,68,Male,77605.0,1000.0,36,car,728.0,3-5,RENT,0,20.13,27.78,0
8644,56,Male,66850.0,15597.0,60,other,633.0,10+,RENT,0,16.98,259.95,1
8645,41,Male,52408.0,28750.0,60,debt_consolidation,685.0,5-10,MORTGAGE,0,16.11,479.17,0
8646,26,Male,38836.0,8105.0,36,home_improvement,663.0,1-3,OWN,0,10.65,225.14,0
8647,21,Female,27632.0,6419.0,12,education,728.0,3-5,RENT,0,7.73,534.92,0
8648,24,Male,100978.0,23844.0,24,home_improvement,646.0,3-5,MORTGAGE,0,24.44,993.5,1
8649,31,Male,84802.0,4463.0,60,debt_consolidation,604.0,10+,RENT,1,19.1,74.38,0
8650,64,Male,77060.0,24050.0,12,education,542.0,10+,RENT,0,13.35,2004.17,0
8651,46,Male,47190.0,4182.0,60,small_business,705.0,10+,RENT,0,15.57,69.7,0
8652,57,Male,121017.0,11801.0,36,education,610.0,3-5,RENT,0,17.94,327.81,1
8653,43,Female,39167.0,12830.0,12,other,662.0,10+,RENT,1,23.67,1069.17,1
8654,49,Female,48658.0,21340.0,60,debt_consolidation,679.0,5-10,MORTGAGE,0,23.57,355.67,1
8655,41,Male,114389.0,31851.0,60,debt_consolidation,637.0,3-5,MORTGAGE,1,23.46,530.85,1
8656,68,Male,58428.0,11882.0,36,other,707.0,5-10,MORTGAGE,1,10.73,330.06,1
8657,65,Male,112143.0,14833.0,24,car,850.0,3-5,RENT,0,15.32,618.04,1
8658,65,Female,71358.0,1000.0,36,car,800.0,5-10,MORTGAGE,0,22.23,27.78,0
8659,69,Male,44557.0,14633.0,36,other,609.0,5-10,MORTGAGE,0,12.01,406.47,0
8660,47,Male,54126.0,25393.0,36,car,628.0,10+,RENT,0,0.0,705.36,0
8661,59,Male,38496.0,36266.0,60,car,619.0,10+,RENT,0,4.02,604.43,0
8662,60,Female,80800.0,11766.0,12,debt_consolidation,567.0,3-5,RENT,0,11.1,980.5,0
8663,33,Male,96687.0,21451.0,12,home_improvement,693.0,1-3,MORTGAGE,1,18.24,1787.58,1
8664,43,Female,74020.0,25418.0,24,car,715.0,1-3,OWN,0,19.68,1059.08,0
8665,36,Male,68509.0,2055.0,24,education,693.0,3-5,RENT,0,13.37,85.62,0
8666,50,Female,28823.0,27767.0,36,home_improvement,694.0,1-3,RENT,1,20.53,771.31,0
8667,24,Female,92802.0,7737.0,24,debt_consolidation,548.0,10+,RENT,0,25.72,322.38,0
8668,60,Male,85197.0,17381.0,36,debt_consolidation,553.0,1-3,RENT,0,18.19,482.81,0
8669,36,Male,68343.0,3634.0,24,home_improvement,725.0,10+,OTHER,0,9.96,151.42,0
8670,51,Male,50959.0,11702.0,24,small_business,673.0,3-5,MORTGAGE,0,25.79,487.58,1
8671,73,Male,61317.0,1000.0,60,debt_consolidation,743.0,10+,OWN,0,15.44,16.67,0
8672,62,Female,32703.0,17399.0,60,debt_consolidation,612.0,10+,RENT,0,30.02,289.98,0
8673,45,Male,15770.0,28813.0,60,home_improvement,658.0,10+,OWN,1,21.07,480.22,1
8674,64,Female,51005.0,15296.0,36,car,644.0,3-5,MORTGAGE,0,15.85,424.89,0
8675,32,Male,34199.0,2022.0,36,other,792.0,3-5,RENT,0,10.64,56.17,0
8676,46,Male,44771.0,11954.0,60,small_business,793.0,10+,MORTGAGE,0,22.67,199.23,0
8677,57,Female,45361.0,16923.0,12,debt_consolidation,607.0,3-5,OWN,0,31.13,1410.25,0
8678,68,Female,57659.0,13689.0,60,car,690.0,3-5,RENT,0,12.8,228.15,0
8679,53,Male,55689.0,21109.0,36,debt_consolidation,737.0,1-3,OWN,0,21.86,586.36,0
8680,48,Male,8000.0,33140.0,36,education,749.0,3-5,RENT,0,21.36,920.56,1
8681,29,Male,70437.0,14470.0,60,debt_consolidation,625.0,5-10,MORTGAGE,0,17.81,241.17,0
8682,32,Female,63945.0,13828.0,36,debt_consolidation,707.0,5-10,RENT,0,9.05,384.11,0
8683,25,Male,88834.0,8509.0,60,debt_consolidation,690.0,1-3,MORTGAGE,0,23.78,141.82,0
8684,74,Male,53586.0,24271.0,24,home_improvement,674.0,3-5,OWN,0,26.77,1011.29,0
8685,72,Female,92533.0,32196.0,36,debt_consolidation,497.0,10+,MORTGAGE,1,23.15,894.33,1
8686,74,Male,55409.0,13291.0,36,debt_consolidation,641.0,1-3,MORTGAGE,0,7.31,369.19,0
8687,48,Male,70202.0,17292.0,60,debt_consolidation,653.0,3-5,MORTGAGE,0,17.34,288.2,0
8688,55,Male,32486.0,16464.0,24,education,729.0,1-3,OWN,0,21.06,686.0,1
8689,25,Female,94082.0,8086.0,60,debt_consolidation,664.0,1-3,RENT,0,13.52,134.77,1
8690,54,Female,99000.0,21594.0,36,debt_consolidation,768.0,3-5,RENT,0,19.73,599.83,0
8691,66,Female,116499.0,14635.0,36,home_improvement,575.0,10+,MORTGAGE,1,28.33,406.53,0
8692,54,Male,43727.0,17043.0,36,other,774.0,10+,MORTGAGE,0,20.72,473.42,1
8693,33,Female,75891.0,23693.0,36,home_improvement,635.0,1-3,RENT,0,29.23,658.14,1
8694,59,Male,16806.0,12060.0,36,home_improvement,637.0,1-3,MORTGAGE,0,10.32,335.0,0
8695,62,Male,8000.0,15844.0,60,debt_consolidation,658.0,5-10,RENT,1,28.69,264.07,0
8696,65,Female,76903.0,8471.0,12,car,564.0,10+,OTHER,0,17.21,705.92,0
8697,68,Male,56615.0,5175.0,12,debt_consolidation,686.0,1-3,MORTGAGE,0,19.53,431.25,0
8698,34,Male,21447.0,16092.0,36,other,850.0,1-3,RENT,0,10.8,447.0,0
8699,31,Female,65374.0,16869.0,60,home_improvement,610.0,5-10,MORTGAGE,1,10.81,281.15,1
8700,62,Female,88009.0,23308.0,36,debt_consolidation,646.0,1-3,MORTGAGE,0,10.5,647.44,0
8701,58,Male,61893.0,8130.0,60,car,721.0,<1,MORTGAGE,0,27.39,135.5,0
8702,24,Male,96854.0,5551.0,24,home_improvement,674.0,3-5,OTHER,0,23.1,231.29,1
8703,73,Male,40177.0,30998.0,36,debt_consolidation,751.0,1-3,RENT,1,11.82,861.06,1
8704,53,Male,92482.0,16181.0,60,debt_consolidation,570.0,3-5,OWN,0,34.47,269.68,0
8705,27,Male,48487.0,2606.0,60,debt_consolidation,596.0,10+,RENT,0,19.21,43.43,0
8706,61,Male,96905.0,14501.0,36,debt_consolidation,697.0,5-10,MORTGAGE,0,17.3,402.81,0
8707,28,Female,21864.0,9088.0,24,home_improvement,440.0,1-3,OTHER,0,22.39,378.67,1
8708,57,Male,66922.0,18224.0,60,other,583.0,3-5,MORTGAGE,1,12.8,303.73,0
8709,71,Male,66859.0,11244.0,60,other,545.0,1-3,RENT,0,15.92,187.4,1
8710,30,Male,74313.0,26132.0,36,other,684.0,5-10,MORTGAGE,0,8.74,725.89,1
8711,63,Male,49457.0,3300.0,36,car,644.0,1-3,RENT,1,9.4,91.67,1
8712,35,Male,72950.0,26505.0,24,car,577.0,10+,MORTGAGE,0,9.97,1104.38,1
8713,58,Female,54051.0,21688.0,36,debt_consolidation,689.0,1-3,RENT,0,25.24,602.44,1
8714,35,Female,44203.0,17905.0,36,other,734.0,5-10,MORTGAGE,0,13.68,497.36,0
8715,25,Male,102423.0,24310.0,12,home_improvement,582.0,3-5,RENT,0,12.11,2025.83,0
8716,49,Female,62341.0,25939.0,60,debt_consolidation,670.0,10+,RENT,0,12.26,432.32,0
8717,39,Male,14585.0,15012.0,36,other,695.0,3-5,RENT,0,27.54,417.0,0
8718,74,Female,39809.0,29667.0,36,small_business,720.0,<1,MORTGAGE,0,7.34,824.08,0
8719,71,Male,103545.0,20561.0,24,home_improvement,568.0,1-3,MORTGAGE,1,1.12,856.71,0
8720,30,Female,32742.0,10071.0,24,debt_consolidation,607.0,1-3,MORTGAGE,0,30.11,419.62,0
8721,32,Male,76225.0,2880.0,24,debt_consolidation,669.0,3-5,RENT,0,17.47,120.0,0
8722,74,Female,39164.0,24666.0,36,debt_consolidation,676.0,5-10,OWN,0,17.38,685.17,1
8723,24,Female,16854.0,14995.0,12,other,840.0,3-5,OWN,0,28.47,1249.58,0
8724,51,Male,74414.0,1000.0,24,other,736.0,1-3,RENT,1,21.85,41.67,0
8725,38,Male,50142.0,18001.0,60,debt_consolidation,650.0,10+,RENT,0,20.9,300.02,1
8726,36,Male,107656.0,12678.0,24,home_improvement,655.0,1-3,MORTGAGE,0,19.73,528.25,1
8727,60,Female,93766.0,8967.0,60,education,658.0,5-10,OWN,0,19.17,149.45,0
8728,56,Male,97958.0,24082.0,12,debt_consolidation,592.0,10+,MORTGAGE,0,18.12,2006.83,0
8729,45,Female,91983.0,7911.0,60,home_improvement,659.0,10+,RENT,0,11.39,131.85,0
8730,43,Female,80685.0,10920.0,36,other,819.0,3-5,MORTGAGE,0,18.59,303.33,0
8731,32,Male,19026.0,13058.0,24,debt_consolidation,499.0,5-10,RENT,0,19.63,544.08,1
8732,54,Male,52981.0,24151.0,60,other,681.0,1-3,RENT,0,19.28,402.52,0
8733,56,Female,80126.0,4430.0,12,home_improvement,823.0,<1,MORTGAGE,0,8.73,369.17,0
8734,57,Female,51288.0,9306.0,24,debt_consolidation,801.0,3-5,RENT,1,16.63,387.75,1
8735,23,Female,59100.0,18827.0,36,other,742.0,5-10,MORTGAGE,0,12.08,522.97,0
8736,29,Male,81738.0,19464.0,24,debt_consolidation,683.0,1-3,RENT,0,13.74,811.0,0
8737,73,Male,91682.0,4865.0,24,car,743.0,1-3,RENT,0,16.89,202.71,1
8738,38,Female,32322.0,11454.0,12,debt_consolidation,703.0,1-3,RENT,0,16.39,954.5,1
8739,63,Female,80101.0,13944.0,60,other,798.0,3-5,MORTGAGE,0,20.51,232.4,0
8740,55,Female,76949.0,17592.0,36,car,730.0,5-10,OWN,0,27.82,488.67,0
8741,54,Male,30334.0,13112.0,12,debt_consolidation,628.0,5-10,MORTGAGE,0,25.58,1092.67,1
8742,61,Male,47806.0,28849.0,24,home_improvement,817.0,1-3,RENT,1,17.68,1202.04,0
8743,34,Male,64491.0,14113.0,24,debt_consolidation,664.0,10+,OWN,0,14.47,588.04,1
8744,24,Female,101698.0,28583.0,24,debt_consolidation,605.0,3-5,RENT,0,1.38,1190.96,1
8745,49,Male,47557.0,10816.0,36,other,705.0,3-5,RENT,0,10.87,300.44,1
8746,61,Female,72530.0,1000.0,60,education,740.0,1-3,MORTGAGE,0,22.13,16.67,1
8747,65,Female,95063.0,37598.0,24,car,674.0,3-5,OTHER,0,27.23,1566.58,0
8748,70,Male,115640.0,14218.0,36,other,692.0,1-3,MORTGAGE,0,19.43,394.94,1
8749,35,Male,66805.0,18327.0,36,car,797.0,5-10,RENT,2,10.94,509.08,0
8750,48,Female,8000.0,1949.0,24,debt_consolidation,666.0,5-10,RENT,0,13.61,81.21,0
8751,62,Male,87702.0,17357.0,24,small_business,734.0,3-5,MORTGAGE,0,16.79,723.21,0
8752,36,Male,66332.0,22394.0,24,car,763.0,3-5,MORTGAGE,0,19.42,933.08,0
8753,32,Male,34653.0,4689.0,60,home_improvement,627.0,10+,RENT,0,20.06,78.15,0
8754,72,Female,81332.0,13717.0,60,debt_consolidation,678.0,1-3,OWN,0,21.76,228.62,0
8755,25,Female,115960.0,14455.0,24,car,784.0,1-3,MORTGAGE,0,11.41,602.29,1
8756,54,Female,66270.0,3470.0,60,home_improvement,758.0,1-3,MORTGAGE,0,11.17,57.83,0
8757,62,Female,11346.0,29621.0,60,car,642.0,3-5,RENT,0,23.0,493.68,0
8758,21,Male,103323.0,1000.0,24,debt_consolidation,661.0,1-3,RENT,0,29.01,41.67,0
8759,59,Female,60679.0,1000.0,36,debt_consolidation,427.0,5-10,RENT,0,15.02,27.78,0
8760,52,Female,81376.0,15957.0,24,debt_consolidation,757.0,1-3,MORTGAGE,0,27.27,664.88,1
8761,46,Male,61860.0,6046.0,24,other,718.0,<1,MORTGAGE,0,21.11,251.92,0
8762,37,Male,73685.0,21094.0,60,debt_consolidation,557.0,5-10,RENT,1,31.66,351.57,1
8763,68,Female,79970.0,11889.0,36,home_improvement,730.0,5-10,OWN,0,36.32,330.25,1
